id,emotion
1429015308711440384,sadness
1429012318088794112,sadness
1429011975711907840,anger
1429006965091545088,sadness
1429005725150420992,joy
1429004099232600064,sadness
1429003469021712384,sadness
1429003276683513856,sadness
1429003006956216320,anger
1429002521897537536,joy
1429001660639191040,sadness
1429000965693247488,sadness
1429000840514260992,sadness
1429000000776900608,sadness
1428999011852292096,sadness
1428998732138389504,joy
1428997703019778048,sadness
1428997461390110720,sadness
1428997017754288128,joy
1428996708067946496,joy
1428995455996792832,sadness
1428995430612930560,joy
1428995166732537856,joy
1428994290294870016,sadness
1428993750232141824,joy
1428993623878635520,sadness
1428993279509544960,joy
1428993231266762752,sadness
1428992419283054592,sadness
1428992270053818368,sadness
1428991424356290560,sadness
1428989135558221824,joy
1428986448124944384,sadness
1428935337376681984,sadness
1428865778137305088,sadness
1428864180271161344,joy
1428859463532953600,sadness
1428857446567661568,sadness
1428798896243884032,sadness
1349425505783656448,joy
1349422351755194368,optimism
1349402906865397760,joy
1349400459195404288,optimism
1349376139307978752,optimism
1349329671666749440,joy
1349326182878216192,joy
1349313552629305344,joy
1368551418047631360,sadness
1368249209212841984,joy
1368235023279734784,joy
1367915057166901248,joy
1367907291723399168,joy
1367884964881170432,joy
1352738715282657280,anger
1352730716942036992,anger
1345403463501557760,joy
1344579720885764096,joy
1343992220970590208,sadness
1343991171769651200,joy
1343990865195380736,joy
1342762672274726912,sadness
1341951258891059200,joy
1341857169269002240,joy
1341828327540219904,joy
1341773049167818752,sadness
1341763497739366400,joy
1341762914022207488,joy
1341744356831727616,joy
1341743867595542528,sadness
1341743685235568640,joy
1341743382864023552,optimism
1341743204476084224,optimism
1341743103674343424,optimism
1341743008987959296,optimism
1341742940864077824,optimism
1341742866956230656,optimism
1341742799251779584,optimism
1341742723263565824,optimism
1341742612496044032,optimism
1341736988861411328,joy
1341734042467782656,joy
1341729407606665216,optimism
1341724364732043264,joy
1341720392977805312,joy
1341713616542855168,optimism
1341713457910079488,joy
1341710568802177024,joy
1341710330171449344,optimism
1341709832022355968,joy
1341709539792613376,joy
1341709264868524032,joy
1341709152163401728,joy
1341708893819441152,joy
1546901115333124096,joy
1546862137443762176,joy
1546860368613490688,sadness
1546859701178073088,anger
1546854515432951808,sadness
1546849732219359232,anger
1337515391854186496,optimism
1332686811718705152,optimism
1332672775732015104,optimism
1332590953417351168,optimism
1332403748585566208,optimism
1268098074905391104,joy
1267896905058713600,joy
1267875925301092352,joy
1267874500898668544,joy
1267867013344571392,joy
1267744063756869632,optimism
1267247405034016768,optimism
1267149226879877120,sadness
1267112776721485824,joy
1267112143448662016,joy
1267103153461264384,sadness
1267101111997079552,sadness
1267100198293168128,joy
1267096476053909504,joy
1267085087583227904,joy
1267074085487509504,optimism
1267057594562228224,joy
1267039447079583744,optimism
1267038274306088960,optimism
1267038231918456832,joy
1267035851789348864,optimism
1267034225045192704,optimism
1267027071185846272,joy
1266973207157977088,joy
1266889715434872832,optimism
1266871398913527808,joy
1266869645136584704,optimism
1266869605731090432,optimism
1266862304332840960,sadness
1266862010639187968,joy
1266860560068509696,joy
1266856027628199936,optimism
1266391686760054784,sadness
1266389719463727104,joy
1467224714527531008,joy
1467219786597818368,sadness
1466893538369675264,optimism
1466869740006166528,optimism
1466869431917760512,optimism
1466848179777851392,anger
1466709249938051072,optimism
1467224714527531008,joy
1467219786597818368,sadness
1466893538369675264,optimism
1466869740006166528,optimism
1466869431917760512,optimism
1466848179777851392,anger
1466709249938051072,optimism
1403108031194349568,sadness
1403091399873081344,optimism
1403005657687769088,sadness
1402928083469012992,optimism
1402903612867715072,anger
1402750742562328576,optimism
1402748827275350016,optimism
1402746113086660608,sadness
1402732874256764928,optimism
1402724040251478016,optimism
1402676914159079424,optimism
1403108031194349568,sadness
1403091399873081344,optimism
1403005657687769088,sadness
1402928083469012992,optimism
1402903612867715072,anger
1402750742562328576,optimism
1402748827275350016,optimism
1402746113086660608,sadness
1402732874256764928,optimism
1402724040251478016,optimism
1402676914159079424,optimism
1259333845008166912,joy
1258086890160488448,sadness
1257703970577043456,sadness
1257658206593187840,joy
1257567847598960640,sadness
1257459158821076992,joy
1257441760269209600,anger
1257408109095587840,sadness
1257406415603404800,sadness
1257398235230089216,joy
1257379653771239424,sadness
1257378927133233152,joy
1257378716847669248,sadness
1257376218816667648,joy
1257373433823887360,joy
1257367500779597824,joy
1257366083486523392,sadness
1257356419742994432,joy
1257353696649904128,anger
1257348792736768000,anger
1257347480267698176,sadness
1257342598424952832,optimism
1257342127933095936,joy
1257341004996370432,sadness
1257340292086333440,joy
1257339278276939776,joy
1257337996640161792,joy
1257332701872492544,anger
1257331526603280384,joy
1257323710672826368,joy
1257315197624016896,joy
1257314652179947520,joy
1257307631690977280,joy
1257297499473182720,joy
1257295690541170688,anger
1257287401627693056,joy
1257283239674339328,joy
1257282996316626944,sadness
1257276860830035968,joy
1257272302561001472,joy
1257270378021425152,joy
1257269879092232192,joy
1257263856197554176,anger
1257263193774309376,joy
1257259875652055040,anger
1257247558231097344,sadness
1257245761495904256,joy
1257245679770128384,sadness
1257245050850942976,joy
1257244635157708800,sadness
1257244395587481600,optimism
1257244175600431104,sadness
1257243861547712512,sadness
1257242609736654848,sadness
1257241840971132928,joy
1257234951688409088,optimism
1257234567381094400,sadness
1257233685256028160,sadness
1257233010803511296,optimism
1257231642898333696,sadness
1257230598663548928,optimism
1257230507710054400,sadness
1257227010662903808,sadness
1257225526281986048,joy
1257223272082653184,sadness
1257219547037401088,sadness
1257216488819302400,sadness
1257214350126956544,anger
1257213866892767232,sadness
1257210025883426816,joy
1257208665234386944,joy
1257207867452657664,sadness
1257205870968156160,optimism
1257205437788753920,sadness
1257191254900826112,sadness
1257188644571549696,joy
1257186050323156992,sadness
1257184925775802368,joy
1257183730373976064,joy
1257169161324814336,sadness
1257144647186595840,sadness
1257144124614103040,optimism
1257132277324226560,joy
1257130010298789888,optimism
1257116978709495808,optimism
1257111271167741952,anger
1257109118889967616,sadness
1257103185069645824,sadness
1257100048921436160,optimism
1257099898299781120,joy
1257099088845254656,optimism
1257098034313297920,anger
1257092998220984320,sadness
1257092724647436288,joy
1257091296218378240,sadness
1257091101795762176,optimism
1257090749210005504,sadness
1257089010004119552,joy
1257085415061938176,sadness
1257085063717695488,joy
1257084471347642368,anger
1257083558360944640,optimism
1257077659189854208,anger
1257077345313316864,sadness
1257076343134707712,sadness
1257076150565830656,joy
1257076045771137024,anger
1257075620829331456,sadness
1257075180872007680,sadness
1257075022818140160,sadness
1257074624480845824,sadness
1257074441152012288,sadness
1257074412223946752,sadness
1257074027031658496,joy
1257072055809441792,joy
1257071809696010240,anger
1257071514890969088,sadness
1257071395764416512,anger
1257068964099829760,joy
1257068843316523008,joy
1257068523110662144,sadness
1257068234219626496,anger
1257066694704541696,optimism
1257066484771274752,anger
1257066299450146816,optimism
1257066019375378432,joy
1257065530831372288,optimism
1257065399176384512,anger
1257065284285992960,anger
1257064656948125696,sadness
1257064200645591040,joy
1257063377085530112,sadness
1257063112253026304,sadness
1257062592624971776,joy
1257061992029921280,sadness
1257061003055022080,joy
1257058821412978688,joy
1257058710557462528,sadness
1257057694290149376,optimism
1257056516907118592,sadness
1257056070658293760,sadness
1257054110467215360,sadness
1257053927754915840,sadness
1257053113392992256,optimism
1257050959248797696,optimism
1257050479693115392,sadness
1257050060015222784,sadness
1257049362968035328,joy
1257047312863551488,sadness
1257046448132276224,optimism
1257045608784945152,joy
1257045444913508352,joy
1257045408146165760,sadness
1257044757106372608,sadness
1257044723002417152,sadness
1257044373075890176,joy
1257043645758427136,sadness
1257042480719167488,joy
1257041457397071872,optimism
1257041010284208128,anger
1257040678560858112,sadness
1257040611275935744,optimism
1257040578279333888,joy
1257040505432682496,sadness
1257040073637462016,sadness
1257039695940386816,sadness
1257039343560032256,sadness
1257038714938765312,joy
1257038710740258816,sadness
1257038134052900864,joy
1257037410178863104,joy
1257036429550669824,sadness
1257036282443763712,joy
1257035125877022720,anger
1257034806392741888,sadness
1257034664549769216,sadness
1257034552456904704,sadness
1257034474405191680,sadness
1257034126152040448,joy
1257034003644899328,sadness
1257033899412258816,sadness
1257033727986761728,joy
1257033506468827136,sadness
1257033371600982016,joy
1257033216411799552,joy
1257032749065609216,optimism
1257032628433301504,optimism
1257032572787396608,sadness
1257032227344580608,sadness
1257032213788372992,joy
1257032074042671104,joy
1257031935869816832,joy
1257031707804532736,sadness
1257031666612101120,joy
1257030881497305088,joy
1257030822110126080,joy
1257030758746685440,optimism
1257030686751498240,joy
1257030654467997696,joy
1257030610998231040,sadness
1257030585937285120,sadness
1257028796642758656,optimism
1257028537917353984,joy
1257028365787246592,joy
1257028286569492480,sadness
1257028149508034560,sadness
1257027821593153536,optimism
1257027427580116992,sadness
1257027181068398592,joy
1257027049027514368,sadness
1257027018274856960,sadness
1257026915489271808,joy
1257026668218273792,optimism
1257026207956242432,sadness
1257025909430857728,sadness
1257025781345157120,joy
1257025399378362368,anger
1257025391962853376,sadness
1257025196592152576,sadness
1257024804026269696,joy
1257024697067339776,joy
1257023668993118208,optimism
1257023593369780224,joy
1257023544728457216,optimism
1257023376440414208,sadness
1257023201189810176,sadness
1257023121758060544,sadness
1257023004690841600,joy
1257022985657036800,sadness
1257022671541473280,joy
1257022633155211264,sadness
1257022439592210432,joy
1257021768545558528,sadness
1257021091605856256,optimism
1257020783391576064,anger
1257020633344552960,sadness
1257020445573947392,joy
1257020281752780800,sadness
1257020186768617472,sadness
1257020152685740032,anger
1257019933302706176,sadness
1257019864302190592,optimism
1257019818039001088,optimism
1257019630838779904,sadness
1257019389536350208,sadness
1257019319382409216,joy
1257019087521275904,anger
1257019054205870080,joy
1257018909405954048,joy
1257018871019700224,sadness
1257018823355576320,joy
1257018744821473280,optimism
1257018620800053248,sadness
1257018596036882432,joy
1257018551631839232,optimism
1257018461932457984,sadness
1257018319833571328,joy
1257018281434714112,sadness
1257018277575999488,sadness
1257018260257529856,sadness
1257018250451394560,optimism
1257017928823734272,joy
1257017908636585984,sadness
1257017815955124224,joy
1257017815606984704,sadness
1257017803367944192,joy
1257017698401353728,joy
1257017693082976256,sadness
1257017567002140672,sadness
1257017547460882432,anger
1257017444377464832,joy
1257017427457695744,sadness
1257017281193877504,optimism
1257017261430317056,joy
1257016904390238208,joy
1257016851529445376,sadness
1257016765999169536,joy
1257016741382758400,joy
1257016627788500992,anger
1257016594141773824,optimism
1257016578664775680,joy
1257016383352778752,joy
1257016304608980992,sadness
1257016241371394048,sadness
1257015996835147776,joy
1257015970545221632,sadness
1257015915092246528,sadness
1257015903855824896,sadness
1257015882322149376,optimism
1257015876982902784,sadness
1257015833014013952,optimism
1257015816828182528,sadness
1257015655024537600,joy
1257015580818882560,optimism
1257015564733763584,anger
1257015564599525376,joy
1257015542638170112,sadness
1257015537214935040,joy
1257015507615723520,joy
1257015499063508992,joy
1257015416112758784,joy
1257015318066745344,sadness
1257015313004220416,joy
1257015282389921792,sadness
1257015218573582336,sadness
1257015200575823872,joy
1257014959747325952,sadness
1257014944480051200,sadness
1257014921163943936,joy
1257014772178059264,sadness
1257014663780470784,sadness
1257014419214733312,joy
1257014379222048768,joy
1257014376776769536,sadness
1257014324712763392,joy
1257013945744883712,sadness
1257013943123488768,joy
1257013885992939520,sadness
1257013799720230912,sadness
1257013785707020288,joy
1257013751909416960,sadness
1257013733177593856,optimism
1257013697790251008,joy
1257013685572251648,sadness
1257013606299971584,sadness
1257013544014491648,anger
1257013493238284288,sadness
1257013410312728576,sadness
1257013326585962496,optimism
1257013179642757120,optimism
1257013010763317248,anger
1257012907176591360,optimism
1257012837286846464,joy
1257012824578105344,sadness
1257012740637540352,sadness
1257012681762115584,joy
1257012651252727808,optimism
1257012577957228544,sadness
1257012545291988992,sadness
1257012388114714624,joy
1257012374046998528,sadness
1257012214109798400,anger
1257012206492946432,anger
1257012203829571584,joy
1257012197911298048,anger
1257012187631149056,sadness
1257012160405934080,sadness
1257012134283796480,joy
1257011948681650176,sadness
1257011885435650048,sadness
1257011702073352192,sadness
1257011581810094080,anger
1257011556551974912,sadness
1257011542484271104,sadness
1257011529637134336,sadness
1257011495197716480,sadness
1257011444333326336,sadness
1257011410858622976,joy
1257011368051572736,anger
1257011318000881664,joy
1257011280810070016,joy
1257011270089408512,joy
1257011176904568832,joy
1257011099997798400,anger
1257011033450909696,sadness
1257011031123136512,sadness
1257011029902532608,joy
1257011021333573632,joy
1257010930048733184,joy
1257010925753819136,joy
1257010786964250624,sadness
1257010612397318144,sadness
1257010583741792256,joy
1257010440888082432,joy
1257010410898829312,joy
1257010368926429184,sadness
1257010244695347200,sadness
1257010201657516032,sadness
1257010057960701952,joy
1257009724836515840,sadness
1257009687721107456,sadness
1257009630171062272,joy
1257009507307307008,anger
1257009412784390144,sadness
1257009380358324224,joy
1257009362352115712,anger
1257009325710536704,sadness
1257009216369410048,joy
1257009155614879744,joy
1257008768610701312,joy
1257008752236118016,optimism
1257008749090344960,joy
1257008650352308224,joy
1257008423855624192,joy
1257008423499116544,anger
1257008411629232128,sadness
1257008383346999296,sadness
1257008373687627776,anger
1257008279693254656,sadness
1257008260051283968,joy
1257008257694158848,sadness
1257008232079515648,joy
1257008182498594816,optimism
1257008128736079872,sadness
1257008065901137920,sadness
1257007680444604416,sadness
1257007647800340480,joy
1257007624878514176,joy
1257007522722066432,sadness
1257007453306335232,joy
1257007366731698176,joy
1257007340643143680,sadness
1257007280811376640,joy
1257007019762081792,sadness
1257007002456412160,anger
1257006855198515200,optimism
1257006791730356224,joy
1257006751246954496,joy
1257006746301849600,joy
1257006557365141504,sadness
1257006510883962880,joy
1257006482794610688,optimism
1257006431494168576,optimism
1257006424552587264,joy
1257006224161243136,optimism
1257006193207279616,anger
1257006139683803136,sadness
1257006058696060928,sadness
1257005932095119360,optimism
1257005698245963776,sadness
1257005686594195456,sadness
1257005592809476096,joy
1257005542977015808,sadness
1257005492326539264,joy
1257005446038278144,joy
1257005257592365056,joy
1257005245579829248,optimism
1257005194107371520,sadness
1257005143188402176,optimism
1257005107906056192,sadness
1257005104856739840,joy
1257004924283564032,sadness
1257004902271893504,anger
1257004695337537536,joy
1257004695203254272,sadness
1257004668351283200,sadness
1257004575359410176,sadness
1257004552324354048,anger
1257004530962743296,sadness
1257004517561950208,joy
1257004471529492480,optimism
1257004458267066368,joy
1257004360241950720,optimism
1257004131723681792,joy
1257004088497233920,sadness
1257003989960462336,joy
1257003921580703744,anger
1257003900995067904,optimism
1257003873052565504,joy
1257003847387623424,sadness
1257003756895551488,optimism
1257003750595670016,optimism
1257003737467494400,anger
1257003667930185728,sadness
1257003496810971136,joy
1257003490435571712,sadness
1257003454037397504,sadness
1257003438841487360,sadness
1257003427772674048,sadness
1257003353005076480,optimism
1257003334646394880,optimism
1257003328338309120,joy
1257003277461397504,joy
1257003230376136704,optimism
1257003099744612352,sadness
1257003059303120896,sadness
1257002989681860608,optimism
1257002974271979520,joy
1257002941954826240,joy
1257002808504717312,joy
1257002796429258752,joy
1257002786472034304,optimism
1257002782218948608,sadness
1257002729928626176,joy
1257002658151510016,optimism
1257002550915739648,sadness
1257002517164109824,sadness
1257002500575711232,optimism
1257002491427856384,sadness
1257002490031112192,sadness
1257002430941876224,sadness
1257002336897110016,joy
1257002327929749504,optimism
1257002318219874304,sadness
1257002217120333824,sadness
1257002188968267776,joy
1257002118801764352,joy
1257002074702823424,joy
1257001999373078528,sadness
1257001945631469568,joy
1257001883249582080,optimism
1257001867286118400,sadness
1257001822969114624,optimism
1257001737442832384,optimism
1257001687866277888,joy
1257001636922261504,joy
1257001487043112960,joy
1257001477140369408,optimism
1257001436098985984,joy
1257001425810477056,optimism
1257001411780501504,joy
1257001397389795328,joy
1257001295975768064,sadness
1257001271246143488,joy
1257001246310969344,anger
1257001238530490368,sadness
1257001230049689600,sadness
1257001207924654080,optimism
1257001160118018048,joy
1257001143097573376,joy
1257001107768950784,optimism
1257001094137462784,sadness
1257001088324116480,sadness
1257001044409712640,sadness
1257000998167547904,joy
1257000998075236352,anger
1257000925841031168,sadness
1257000910351478784,joy
1257000861936558080,anger
1257000801823834112,optimism
1257000770400067584,sadness
1257000645653135360,joy
1257000584168853504,sadness
1257000546613047296,sadness
1257000543018418176,joy
1257000512177741824,sadness
1257000490593902592,sadness
1257000453444980736,sadness
1257000425137602560,joy
1257000421375315968,sadness
1257000344942411776,sadness
1257000303053996032,sadness
1257000294233378816,sadness
1257000290768871424,joy
1257000289577635840,joy
1257000283361722368,sadness
1257000200620642304,joy
1257000138943475712,sadness
1257000125882339328,sadness
1257000021196779520,anger
1257000010425794560,joy
1256999955358679040,sadness
1256999951575515136,joy
1256999940821262336,sadness
1256999935830040576,optimism
1256999872621920256,sadness
1256999865470660608,anger
1256999850622750720,joy
1256999844280971264,joy
1256999836332756992,sadness
1256999807668883456,optimism
1256999798005288960,joy
1256999774101921792,optimism
1256999730766401536,sadness
1256999694640832512,joy
1256999672310386688,sadness
1256999662055239680,sadness
1256999549962461184,anger
1256999535353757696,joy
1256999533168463872,sadness
1256999523026640896,sadness
1256999468399984640,sadness
1256999461106135040,sadness
1256999448808493056,joy
1256999439501266944,sadness
1256999427937632256,joy
1256999381812813824,anger
1256999355401330688,joy
1256999331267252224,joy
1256999254754758656,sadness
1256999203915653120,joy
1256999197657759744,joy
1256999130448236544,sadness
1256999117332656128,joy
1256999110747586560,sadness
1256999104925896704,sadness
1256999075305721856,sadness
1256999063582580736,joy
1256999061380575232,sadness
1256999044636987392,sadness
1256999034021122048,sadness
1256998996985499648,joy
1256998994477297664,sadness
1256998985736339456,joy
1256998931474546688,sadness
1256998888998912000,sadness
1256998888457883648,joy
1256998884687175680,sadness
1256998856782417920,anger
1256998808371826688,sadness
1256998806681501696,joy
1256998790499885056,sadness
1256998786800517120,joy
1256998771378081792,sadness
1256998748145803264,optimism
1256998691908575232,joy
1256998688335056896,joy
1256998679824793600,joy
1256998660958715904,sadness
1256998601458401280,joy
1256998545779036160,sadness
1256998537814040576,sadness
1256998500904075264,joy
1256998456754950144,sadness
1256998422101491712,optimism
1256998371908358144,joy
1256998363251302400,sadness
1256998334432239616,joy
1256998301326626816,joy
1256998293428736000,anger
1256998280761872384,sadness
1256998268082552832,sadness
1256998253155016704,optimism
1256998239636766720,joy
1256998229339713536,joy
1256998227636899840,sadness
1256998115305041920,sadness
1256998076629356544,sadness
1256998041556574208,anger
1256998035592183808,sadness
1256998028474486784,sadness
1256997987718496256,joy
1256997967359291392,optimism
1256997950531788800,sadness
1256997910333579264,joy
1256997906718109696,joy
1256997906227384320,optimism
1256997821510758400,sadness
1256997790670077952,joy
1256997685116182528,sadness
1256997677025329152,sadness
1256997667240116224,sadness
1256997658885062656,joy
1256997627192905728,joy
1256997571035303936,joy
1256997538089099264,joy
1256997509794332672,anger
1256997432950509568,optimism
1256997350167523328,joy
1256997327870595072,sadness
1256997288955842560,optimism
1256997240335466496,joy
1256997219305238528,sadness
1256997174010957824,optimism
1258659139359772672,sadness
1258494606049763328,joy
1258326751756812288,joy
1258148500233170944,optimism
1258148169340370944,sadness
1250739700744282112,optimism
1250735387649155072,optimism
1250702304241745920,sadness
1250673711805599744,anger
1250666631807807488,sadness
1250551725980876800,joy
1250549279829172224,joy
1250531494495485952,sadness
1250465528696713216,optimism
1250458702156574720,joy
1250454001092526080,optimism
1250453925590904832,optimism
1250430734361214976,joy
1250429567640076288,joy
1250417017984708608,joy
1250414666708389888,anger
1250406932063686656,sadness
1250403635609075712,anger
1250398820141355008,sadness
1250394904204902400,joy
1250382173309468672,joy
1250361169178759168,optimism
1250350065899585536,sadness
1250349551312982016,joy
1250336317033943040,joy
1250334907991093248,joy
1250319133939388416,joy
1250315674271936512,sadness
1250310326119067648,sadness
1250309459156451328,joy
1250308774490861568,sadness
1250280987117768704,anger
1250280797409398784,optimism
1250280400502439936,optimism
1250184767074598912,optimism
1250184342174908416,anger
1250181028028833792,anger
1250180042375729152,joy
1250176921452904448,joy
1250175156057669632,joy
1250173927818739712,optimism
1250172180501082112,sadness
1250162828847337472,sadness
1250162636030910464,anger
1250161382219268096,anger
1250160422008872960,optimism
1250159668573474816,sadness
1250158073735524352,optimism
1250157926188187648,joy
1250157759120781312,sadness
1250157215375405056,sadness
1250156674280816640,anger
1250156291449913344,anger
1250155931545079808,sadness
1250155813475356672,sadness
1250155664669904896,anger
1250155537666277376,joy
1250155214855905280,sadness
1250154673228713984,joy
1250153168215977984,anger
1250152754636562432,sadness
1250152506442813440,joy
1250152110773149696,optimism
1250152108395040768,sadness
1250149932562100224,optimism
1250149534266687488,sadness
1250149036071563264,anger
1250149034444062720,joy
1250148863224295424,anger
1250148715035267072,anger
1250148533317009408,anger
1250148364324417536,anger
1242107694963740672,sadness
1242007880984924160,optimism
1241995231135924224,sadness
1241991315199528960,sadness
1241985779326484480,sadness
1241981484086505472,joy
1241980350873698304,sadness
1241836276829036544,sadness
1241825124321460224,joy
1241821944162529280,sadness
1241816897672314880,sadness
1241812766698147840,joy
1241788577429807104,sadness
1241783489474834432,optimism
1241780452790284288,sadness
1241779170436317184,sadness
1241778507908362240,sadness
1241778493698048000,sadness
1241776243441311744,joy
1241772561979056128,joy
1241771751954157568,sadness
1241771299766185984,sadness
1241770810903334912,joy
1241770449098477568,optimism
1241770270391582720,sadness
1241769289780207616,joy
1241769059038965760,joy
1241768703060041728,joy
1241768362797076480,joy
1241766083750703104,sadness
1241765196504465408,joy
1241758957900902400,anger
1241758883514703872,joy
1241755618446319616,joy
1241753170189127680,anger
1241751781627002880,anger
1241751562457952256,sadness
1241751174715506688,sadness
1241751144810123264,joy
1241750557049663488,sadness
1241749573749608448,sadness
1241742351606910976,sadness
1241740385698922496,sadness
1241740049244446720,optimism
1241736914283233280,sadness
1241734749808361472,joy
1241734705713733632,sadness
1420815037845975040,anger
1348963688179445760,joy
1348716673646424064,optimism
1348664715896094720,sadness
1348963688179445760,joy
1348716673646424064,optimism
1348664715896094720,sadness
1348653289571823616,joy
1373237011985932288,optimism
1372772387003846656,joy
1372674121721597952,joy
1372633142369120256,optimism
1372615240777629696,optimism
1372601208406474752,optimism
1372587616005201920,joy
1372570309056937984,joy
1372570106010742784,sadness
1372569990310793216,joy
1372557744306327552,joy
1372551294213361664,joy
1372516800903122944,joy
1372496905360576512,sadness
1372494924655034368,optimism
1372491170476130304,anger
1372490798374268928,joy
1372490584896724992,joy
1372489475536916480,joy
1372484971856814080,joy
1372483729566797824,sadness
1372472705635729408,joy
1372467950494552064,optimism
1372464623740420096,anger
1372450536025378816,joy
1372437545972293632,sadness
1372425185303879680,joy
1372424769493209088,optimism
1372424454496788480,sadness
1372423962685272064,joy
1372423413411815424,optimism
1372411718069018624,joy
1372389583753740288,optimism
1372359968775618560,joy
1372359708355485696,joy
1372347561231577088,anger
1372333776366342144,optimism
1372332408951955456,joy
1372328437139050496,optimism
1372326313911054336,sadness
1372320759943720960,optimism
1372317331066658816,joy
1372315306207612928,joy
1372311551470936064,joy
1372310976779980800,sadness
1372309859803226112,optimism
1372308585217196032,optimism
1372308454174556160,anger
1372307134705250304,anger
1372304957127409664,joy
1372303671145402368,joy
1372302166799618048,joy
1372299485901164544,sadness
1372296798807719936,optimism
1372293023644672000,optimism
1372291203388035072,sadness
1372285329223389184,joy
1372284852167438336,joy
1372284354467041280,sadness
1372284178268585984,joy
1372283969539088384,joy
1372282752494624768,sadness
1372282362499842048,joy
1372280469199405056,anger
1372279700173754368,sadness
1372277313547743232,optimism
1372276613484777472,joy
1372274966406791168,optimism
1372271761484615680,sadness
1372271644388044800,sadness
1372271444642693120,joy
1372271271585722368,sadness
1372271102026715136,joy
1372269857329324032,joy
1372269639359729664,sadness
1372269233950851072,sadness
1372269157341929472,optimism
1372266448677134336,anger
1372264466994368512,joy
1372263591697596416,anger
1372263272846614528,sadness
1372262055038836736,joy
1372262003033702400,joy
1372259940983787520,anger
1372259314069557248,joy
1372256640314060800,anger
1372256357248872448,optimism
1372255794318704640,optimism
1372255729625800704,joy
1372255352490721280,sadness
1372255126061248512,joy
1372255054615433216,optimism
1372254898088206336,joy
1372254724288823296,joy
1372253300788191232,optimism
1372252016785887232,anger
1372251506649534464,joy
1372251389624266752,sadness
1372251172938125312,joy
1372250621148024832,sadness
1372250277269626880,sadness
1372249313871548416,joy
1372248941765529600,optimism
1372248661757980672,joy
1372248456757121024,joy
1372248026882916352,joy
1372247954036305920,joy
1372247863015641088,optimism
1372247699379122176,joy
1372247310776819712,sadness
1372246919364423680,anger
1372246795968000000,joy
1372246560373927936,joy
1372246312750624768,anger
1372246188729188352,joy
1372246088762204160,sadness
1372245671768686592,joy
1372245523659390976,joy
1372245312039976960,optimism
1372244456695603200,anger
1372244425452232704,sadness
1372244237375377408,anger
1372244056101810176,anger
1372243989143941120,joy
1372243825515708416,optimism
1372243786517057536,optimism
1372243664743841792,optimism
1446115900633976832,anger
1446115650527645696,optimism
1355181068161347584,optimism
1354772393714196480,anger
1354772184984653824,optimism
1354771826212282368,anger
1354771604316762112,optimism
1283309708116398080,optimism
1222545082693320704,joy
1222225771365879808,joy
1222191889232867328,anger
1222185761128226816,sadness
1214252708800188416,sadness
1210533576363696128,optimism
1209556902532780032,optimism
1209533141045649408,optimism
1209525160602198016,optimism
1209492115480367104,anger
1209469124860137472,optimism
1187490576897323008,optimism
1187398474335182848,joy
1187320747670364160,anger
1389966662988963840,optimism
1389899243574398976,optimism
1389893457230053376,optimism
1389892061046968320,optimism
1387828648607162368,optimism
1387714343417036800,anger
1250155451397943296,anger
1250074661867663360,anger
1250059397230927872,anger
1250058885538500608,joy
1187420364072214528,optimism
1518297194142609408,sadness
1517550200226734080,optimism
1517542438034092032,sadness
1517542398586462208,sadness
1517541723739668480,optimism
1517540960632283136,sadness
1373590272462979072,joy
1372948228354805760,optimism
1372677795835473920,optimism
1372662849412169728,optimism
1372662348322902016,optimism
1372654277144018944,joy
1372559728392482816,joy
1372550712882761728,sadness
1372550197490941952,optimism
1372549356583325696,anger
1362868256105725952,optimism
1362815729951793152,optimism
1362815183698198528,sadness
1362815063959166976,optimism
1362814827815710720,anger
1362812734686035968,optimism
1362810637269823488,optimism
1362810459620016128,anger
1362809939949977600,optimism
1362809494921760768,optimism
1362809402001096704,optimism
1362809013495341056,anger
1362868256105725952,optimism
1362815729951793152,optimism
1362815183698198528,sadness
1362815063959166976,optimism
1362814827815710720,anger
1362812734686035968,optimism
1362810637269823488,optimism
1362810459620016128,anger
1362809939949977600,optimism
1362809494921760768,optimism
1362809402001096704,optimism
1362809013495341056,anger
1362868256105725952,optimism
1362815729951793152,optimism
1362815183698198528,sadness
1362815063959166976,optimism
1362814827815710720,anger
1362812734686035968,optimism
1362810637269823488,optimism
1362810459620016128,anger
1362809939949977600,optimism
1362809494921760768,optimism
1362809402001096704,optimism
1362809013495341056,anger
1360279857763082240,optimism
1360279690494246912,sadness
1360216484224659456,anger
1359978729007697920,sadness
1359978109492203520,joy
1359977330018557952,sadness
1359962242477916160,anger
1359960942587629568,sadness
1359959488506322944,optimism
1359954680017788928,joy
1359949780936495104,anger
1359946343419179008,joy
1359944824732983296,joy
1359941511819976704,sadness
1359940661705912320,sadness
1359940324089614336,sadness
1359939332379971584,sadness
1359935469425983488,optimism
1359935388551426048,sadness
1359934491444318208,sadness
1359932657187106816,joy
1359932625947877376,optimism
1359932556326694912,optimism
1359932504199864320,optimism
1359932462634315776,optimism
1359932421840523264,optimism
1359932213522010112,optimism
1353737865092595712,sadness
1353593827873927168,joy
1353524141203316736,sadness
1353295304150429696,optimism
1353285984683782144,joy
1353285056421363712,joy
1353284270031253504,joy
1353276727498317824,joy
1353267880364806144,sadness
1353264193223487488,optimism
1353263830948847616,optimism
1353216483447496704,joy
